Age,Department,Gender,MaritalStatus,BusinessTravel,EducationField,DistanceFromHome,JobLevel,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,MonthlyIncome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,PerformanceRating,PercentSalaryHike,JobRole,Attrition,Attrition_Flag,Age_Group,Salary_Slab,Tenure_Group
34,Sales,Male,Divorced,Travel_Rarely,Medical,11,1,4,1,3,3,No,3202,4,16,6,3,1,13,4,4,12,Sales Manager,No,0,26-35,3K-6K,6-10 years
22,Research & Development,Male,Single,Travel_Rarely,Life Sciences,2,2,4,1,4,2,No,3597,4,12,6,2,0,6,4,3,21,Laboratory Technician,No,0,18-25,3K-6K,6-10 years
45,Sales,Female,Divorced,Travel_Rarely,Life Sciences,9,3,4,3,2,3,No,4141,2,7,0,5,4,0,0,3,21,Sales Manager,No,0,36-45,3K-6K,0-1 years
50,Sales,Male,Single,Travel_Rarely,Other,21,1,3,3,2,3,Yes,3001,5,6,9,0,0,4,3,3,15,Sales Executive,No,0,46-60,3K-6K,6-10 years
29,Research & Development,Female,Single,Travel_Frequently,Life Sciences,6,2,4,2,2,3,No,3524,2,1,13,4,0,5,4,3,21,Research Director,No,0,26-35,3K-6K,10+ years
39,Research & Development,Female,Married,Travel_Rarely,Life Sciences,11,1,4,3,3,2,No,7409,1,16,12,15,5,2,7,3,13,Healthcare Representative,No,0,36-45,6K-10K,10+ years
29,Research & Development,Male,Married,Travel_Rarely,Life Sciences,7,4,4,3,2,3,No,4581,2,6,12,0,1,0,4,3,25,Research Scientist,No,0,26-35,3K-6K,10+ years
30,Sales,Male,Married,Travel_Rarely,Life Sciences,12,1,2,1,2,3,No,1982,1,9,6,5,1,7,4,3,19,Sales Representative,No,0,26-35,< 3K,6-10 years
43,Research & Development,Male,Divorced,Travel_Rarely,Medical,4,1,3,2,3,3,Yes,9137,2,13,7,6,0,0,1,3,15,Healthcare Representative,No,0,36-45,6K-10K,6-10 years
36,Sales,Female,Divorced,Non-Travel,Life Sciences,1,1,4,1,3,2,No,6539,2,11,13,6,6,6,2,4,24,Sales Manager,No,0,36-45,6K-10K,10+ years
52,Sales,Male,Single,Non-Travel,Medical,3,3,4,1,2,2,No,2430,4,11,11,0,3,0,2,3,18,Sales Representative,No,0,46-60,< 3K,10+ years
32,Human Resources,Female,Married,Travel_Rarely,Medical,6,3,1,2,3,4,Yes,4253,1,4,15,6,1,2,8,3,24,Human Resources,No,0,26-35,3K-6K,10+ years
45,Research & Development,Female,Married,Travel_Rarely,Life Sciences,8,1,2,3,2,3,No,3364,1,13,2,2,0,8,5,3,12,Research Scientist,No,0,36-45,3K-6K,2-5 years
37,Sales,Female,Married,Travel_Rarely,Other,6,1,2,3,3,3,No,7546,0,8,2,0,10,6,3,3,15,Sales Manager,No,0,36-45,6K-10K,2-5 years
43,Sales,Male,Divorced,Travel_Rarely,Other,6,3,2,4,3,3,No,4239,1,10,4,8,8,4,1,3,17,Sales Executive,No,0,36-45,3K-6K,2-5 years
32,Research & Development,Male,Married,Travel_Rarely,Life Sciences,18,2,4,4,2,4,Yes,4996,3,20,0,7,7,4,2,3,14,Laboratory Technician,No,0,26-35,3K-6K,0-1 years
36,Sales,Female,Single,Travel_Rarely,Life Sciences,3,1,1,3,1,3,No,4686,2,15,0,0,0,4,4,3,18,Sales Manager,No,0,36-45,3K-6K,0-1 years
35,Research & Development,Male,Single,Travel_Rarely,Life Sciences,9,5,2,2,4,2,No,2304,1,6,9,2,1,1,7,3,16,Research Director,No,0,26-35,< 3K,6-10 years
28,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,2,1,4,1,4,2,No,11264,3,10,8,2,4,0,6,4,24,Manufacturing Director,No,0,26-35,10K+,6-10 years
42,Research & Development,Male,Divorced,Travel_Rarely,Medical,14,2,3,3,1,1,Yes,7485,1,24,7,0,0,6,3,3,14,Healthcare Representative,No,0,36-45,6K-10K,6-10 years
42,Research & Development,Male,Single,Travel_Rarely,Medical,10,1,1,2,3,4,Yes,3447,3,9,8,7,0,10,2,3,13,Manufacturing Director,No,0,36-45,3K-6K,6-10 years
41,Research & Development,Female,Single,Travel_Rarely,Medical,29,3,3,2,1,3,No,5779,2,11,0,7,7,6,6,3,25,Research Scientist,No,0,36-45,3K-6K,0-1 years
50,Research & Development,Male,Married,Travel_Rarely,Life Sciences,3,3,3,4,3,3,Yes,8886,5,16,3,3,2,5,3,3,21,Manufacturing Director,No,0,46-60,6K-10K,2-5 years
49,Research & Development,Male,Single,Travel_Rarely,Life Sciences,26,2,4,1,4,3,Yes,5362,5,13,4,4,0,0,3,3,11,Healthcare Representative,No,0,46-60,3K-6K,2-5 years
33,Research & Development,Male,Single,Travel_Rarely,Other,4,2,4,1,3,4,No,12242,4,8,6,4,5,8,5,3,23,Healthcare Representative,No,0,26-35,10K+,6-10 years
39,Research & Development,Male,Divorced,Travel_Rarely,Human Resources,6,4,4,4,3,4,No,20000,3,5,0,5,1,6,2,3,13,Manufacturing Director,No,0,36-45,10K+,0-1 years
30,Research & Development,Female,Divorced,Travel_Frequently,Life Sciences,2,3,2,2,3,3,No,4852,1,11,0,0,0,7,4,3,21,Research Director,No,0,26-35,3K-6K,0-1 years
36,Sales,Male,Divorced,Non-Travel,Medical,29,2,4,2,2,2,Yes,3774,1,16,3,6,0,8,7,3,11,Sales Executive,No,0,36-45,3K-6K,2-5 years
31,Sales,Male,Married,Travel_Rarely,Medical,12,2,3,1,3,2,No,3018,1,22,12,0,1,10,4,4,14,Sales Representative,No,0,26-35,3K-6K,10+ years
51,Research & Development,Male,Married,Travel_Frequently,Medical,12,4,4,2,2,3,No,1539,3,0,8,7,3,0,4,3,23,Research Scientist,No,0,46-60,< 3K,6-10 years
39,Sales,Female,Divorced,Travel_Rarely,Medical,4,1,3,4,3,3,No,10331,4,25,12,0,3,0,2,3,11,Sales Executive,No,0,36-45,10K+,10+ years
34,Research & Development,Male,Single,Travel_Rarely,Technical Degree,1,1,2,3,3,3,Yes,4281,2,9,5,0,6,5,5,3,18,Research Director,No,0,26-35,3K-6K,2-5 years
47,Sales,Female,Single,Travel_Rarely,Life Sciences,6,1,1,3,2,3,Yes,8416,2,18,6,4,2,0,1,3,16,Sales Manager,No,0,46-60,6K-10K,6-10 years
18,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,5,3,4,2,3,3,No,9400,1,5,9,4,1,0,2,3,14,Research Director,No,0,18-25,6K-10K,6-10 years
18,Sales,Male,Married,Travel_Rarely,Other,1,1,4,2,3,3,No,2869,0,0,5,4,6,9,2,3,12,Sales Representative,No,0,18-25,< 3K,2-5 years
43,Human Resources,Female,Divorced,Non-Travel,Life Sciences,7,1,1,3,3,2,No,3117,4,0,2,0,5,0,4,3,16,HR Manager,No,0,36-45,3K-6K,2-5 years
37,Sales,Female,Single,Travel_Rarely,Life Sciences,9,2,3,2,3,4,No,13575,4,8,0,5,2,4,4,3,16,Sales Executive,No,0,36-45,10K+,0-1 years
38,Research & Development,Male,Divorced,Travel_Rarely,Marketing,12,1,4,1,4,3,Yes,5003,6,15,2,5,3,0,1,3,12,Research Scientist,No,0,36-45,3K-6K,2-5 years
24,Research & Development,Male,Married,Travel_Rarely,Marketing,1,1,3,3,1,2,No,3616,8,11,11,9,1,4,3,3,21,Research Scientist,No,0,18-25,3K-6K,10+ years
36,Research & Development,Female,Married,Travel_Rarely,Medical,3,2,2,4,3,3,No,2927,5,9,14,5,0,9,2,3,12,Laboratory Technician,No,0,36-45,< 3K,10+ years
54,Sales,Female,Divorced,Travel_Rarely,Marketing,4,1,4,4,3,3,No,4811,5,20,1,2,9,9,4,3,16,Sales Representative,No,0,46-60,3K-6K,0-1 years
43,Sales,Female,Married,Travel_Rarely,Medical,18,5,3,4,2,3,No,11917,1,11,0,0,1,8,4,3,25,Sales Executive,No,0,36-45,10K+,0-1 years
38,Human Resources,Female,Married,Travel_Rarely,Life Sciences,18,1,4,3,4,2,Yes,7581,5,13,12,0,3,4,3,3,16,HR Manager,No,0,36-45,6K-10K,10+ years
32,Research & Development,Male,Married,Travel_Frequently,Medical,11,3,3,4,3,3,No,5747,1,36,6,5,0,8,4,3,21,Healthcare Representative,No,0,26-35,3K-6K,6-10 years
32,Research & Development,Female,Divorced,Travel_Rarely,Marketing,6,2,4,4,2,3,Yes,12458,2,11,0,7,5,6,4,3,17,Manufacturing Director,No,0,26-35,10K+,0-1 years
18,Research & Development,Female,Divorced,Travel_Rarely,Technical Degree,19,1,1,1,2,1,No,11205,2,5,0,0,0,2,2,3,20,Manufacturing Director,No,0,18-25,10K+,0-1 years
38,Research & Development,Male,Married,Travel_Frequently,Life Sciences,10,1,4,2,4,3,No,6249,2,15,0,5,8,6,4,3,22,Manufacturing Director,No,0,36-45,6K-10K,0-1 years
44,Research & Development,Male,Single,Travel_Rarely,Life Sciences,18,2,2,2,4,3,No,20000,6,17,3,3,8,8,4,3,18,Laboratory Technician,No,0,36-45,10K+,2-5 years
22,Research & Development,Male,Single,Travel_Rarely,Marketing,12,1,4,4,1,3,Yes,4538,0,13,0,7,4,0,1,3,20,Healthcare Representative,No,0,18-25,3K-6K,0-1 years
30,Sales,Female,Divorced,Travel_Frequently,Life Sciences,1,1,4,4,3,3,No,9512,2,12,10,7,3,0,2,3,18,Sales Manager,No,0,26-35,6K-10K,6-10 years
26,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,1,4,3,4,2,3,No,4189,3,23,1,0,2,3,1,3,15,Research Scientist,No,0,26-35,3K-6K,0-1 years
27,Research & Development,Female,Divorced,Travel_Rarely,Technical Degree,6,2,3,2,3,3,No,8544,1,22,6,8,2,0,4,3,22,Research Director,No,0,26-35,6K-10K,6-10 years
36,Research & Development,Male,Single,Travel_Rarely,Medical,16,4,1,4,3,4,No,4536,6,10,20,5,4,0,2,3,16,Manufacturing Director,No,0,36-45,3K-6K,10+ years
18,Sales,Male,Married,Travel_Rarely,Life Sciences,5,1,3,1,2,3,No,6702,0,6,7,2,3,2,5,3,11,Sales Executive,No,0,18-25,6K-10K,6-10 years
42,Sales,Female,Married,Travel_Rarely,Life Sciences,22,1,3,1,3,4,No,19360,1,14,5,2,5,8,2,3,15,Sales Manager,No,0,36-45,10K+,2-5 years
43,Research & Development,Male,Married,Travel_Rarely,Life Sciences,15,2,1,3,4,3,No,8777,3,6,5,4,0,8,4,3,21,Manufacturing Director,No,0,36-45,6K-10K,2-5 years
34,Research & Development,Female,Single,Travel_Rarely,Marketing,20,1,1,4,2,3,No,6759,2,18,10,2,7,5,2,4,20,Research Scientist,No,0,26-35,6K-10K,6-10 years
18,Research & Development,Male,Married,Travel_Rarely,Medical,6,1,4,4,1,3,No,3396,5,14,9,0,1,5,1,3,19,Manufacturing Director,Yes,1,18-25,3K-6K,6-10 years
27,Research & Development,Female,Single,Travel_Rarely,Life Sciences,3,1,2,2,4,3,No,5767,1,32,0,1,0,12,2,3,17,Manufacturing Director,No,0,26-35,3K-6K,0-1 years
47,Research & Development,Male,Married,Travel_Rarely,Life Sciences,3,1,2,2,2,4,No,2987,2,23,4,0,4,2,0,3,15,Laboratory Technician,No,0,46-60,< 3K,2-5 years
18,Research & Development,Female,Single,Travel_Rarely,Life Sciences,12,3,2,3,3,3,Yes,8470,5,2,2,9,4,5,6,3,11,Healthcare Representative,No,0,18-25,6K-10K,2-5 years
33,Sales,Female,Single,Non-Travel,Life Sciences,2,1,3,1,3,3,Yes,8354,3,7,4,4,0,2,2,3,14,Sales Representative,No,0,26-35,6K-10K,2-5 years
25,Research & Development,Male,Single,Travel_Rarely,Life Sciences,2,5,3,4,2,4,No,4711,1,0,17,13,1,0,5,3,25,Manufacturing Director,No,0,18-25,3K-6K,10+ years
43,Sales,Male,Divorced,Travel_Rarely,Medical,5,1,4,2,2,4,No,12982,3,0,10,5,0,9,1,3,23,Sales Executive,No,0,36-45,10K+,6-10 years
30,Research & Development,Male,Married,Travel_Rarely,Life Sciences,10,1,3,1,2,4,No,12016,0,12,6,6,0,3,2,4,12,Laboratory Technician,No,0,26-35,10K+,6-10 years
40,Human Resources,Male,Divorced,Travel_Rarely,Life Sciences,4,1,1,2,1,2,Yes,5646,1,1,13,0,1,7,6,3,24,Human Resources,No,0,36-45,3K-6K,10+ years
41,Human Resources,Female,Married,Travel_Rarely,Medical,18,2,3,4,3,1,No,7097,8,24,7,3,3,3,4,3,22,Human Resources,No,0,36-45,6K-10K,6-10 years
53,Sales,Male,Married,Travel_Frequently,Medical,20,4,1,4,4,3,No,3762,1,20,0,4,0,9,2,3,12,Sales Manager,No,0,46-60,3K-6K,0-1 years
34,Research & Development,Male,Married,Travel_Rarely,Life Sciences,1,3,4,2,2,3,No,4477,4,9,16,1,1,0,2,4,17,Research Director,No,0,26-35,3K-6K,10+ years
39,Research & Development,Male,Married,Travel_Rarely,Life Sciences,12,1,1,1,3,1,No,2874,4,8,5,2,6,9,6,3,13,Laboratory Technician,No,0,36-45,< 3K,2-5 years
23,Sales,Male,Married,Travel_Rarely,Life Sciences,5,2,2,4,3,3,No,3997,3,23,0,6,9,8,4,3,21,Sales Manager,No,0,18-25,3K-6K,0-1 years
47,Sales,Female,Married,Travel_Frequently,Life Sciences,16,3,3,3,1,3,Yes,4910,6,25,0,6,0,0,3,3,21,Sales Manager,No,0,46-60,3K-6K,0-1 years
29,Research & Development,Male,Divorced,Travel_Rarely,Marketing,12,1,2,2,3,2,No,2086,1,4,13,0,6,2,2,3,14,Healthcare Representative,No,0,26-35,< 3K,10+ years
31,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,10,2,3,1,2,3,No,7141,4,3,0,5,4,8,2,3,22,Research Scientist,No,0,26-35,6K-10K,0-1 years
36,Research & Development,Female,Single,Travel_Rarely,Marketing,8,1,3,4,3,2,No,9123,3,9,14,6,0,11,8,4,15,Laboratory Technician,No,0,36-45,6K-10K,10+ years
22,Sales,Male,Married,Travel_Frequently,Marketing,2,2,4,4,2,4,Yes,5177,3,14,6,2,0,7,5,3,18,Sales Manager,No,0,18-25,3K-6K,6-10 years
38,Sales,Male,Single,Travel_Rarely,Life Sciences,29,2,1,2,3,3,No,1500,4,7,10,1,0,2,1,3,12,Sales Executive,No,0,36-45,< 3K,6-10 years
45,Research & Development,Male,Single,Non-Travel,Life Sciences,3,2,3,1,4,3,Yes,4525,2,15,4,6,3,0,2,3,24,Healthcare Representative,No,0,36-45,3K-6K,2-5 years
39,Research & Development,Male,Married,Travel_Frequently,Life Sciences,26,4,4,1,2,3,No,2416,3,27,9,0,0,6,2,3,13,Research Director,No,0,36-45,< 3K,6-10 years
22,Research & Development,Male,Married,Travel_Rarely,Life Sciences,14,2,1,2,4,2,No,3719,2,0,8,4,3,2,1,3,24,Research Director,No,0,18-25,3K-6K,6-10 years
35,Research & Development,Female,Married,Travel_Frequently,Medical,5,4,3,1,2,3,No,11556,6,7,6,11,10,2,2,3,23,Manufacturing Director,No,0,26-35,10K+,6-10 years
43,Research & Development,Female,Single,Travel_Rarely,Life Sciences,5,3,4,2,1,4,No,1500,1,0,0,0,7,3,1,3,12,Laboratory Technician,No,0,36-45,< 3K,0-1 years
19,Sales,Male,Divorced,Travel_Rarely,Marketing,2,1,4,1,2,3,No,3319,2,4,8,7,0,8,4,3,12,Sales Executive,No,0,18-25,3K-6K,6-10 years
26,Research & Development,Female,Divorced,Travel_Rarely,Medical,9,2,4,2,3,1,No,8206,2,9,0,6,0,11,5,3,13,Manufacturing Director,No,0,26-35,6K-10K,0-1 years
44,Research & Development,Male,Married,Travel_Frequently,Marketing,2,2,4,3,3,3,No,3535,1,5,12,0,6,8,2,3,23,Healthcare Representative,No,0,36-45,3K-6K,10+ years
38,Research & Development,Female,Divorced,Travel_Rarely,Marketing,19,3,2,3,4,2,No,3389,0,15,7,6,0,4,4,4,12,Research Director,No,0,36-45,3K-6K,6-10 years
40,Research & Development,Male,Single,Travel_Rarely,Medical,10,1,4,4,3,3,Yes,15903,2,12,9,8,5,0,1,3,20,Research Director,No,0,36-45,10K+,6-10 years
53,Research & Development,Female,Married,Travel_Rarely,Human Resources,8,4,2,2,3,3,No,6403,5,13,0,0,11,7,2,3,24,Laboratory Technician,No,0,46-60,6K-10K,0-1 years
40,Research & Development,Female,Divorced,Travel_Rarely,Other,9,2,3,4,4,3,No,8693,1,9,0,1,5,11,5,3,15,Research Scientist,No,0,36-45,6K-10K,0-1 years
42,Research & Development,Female,Divorced,Non-Travel,Life Sciences,11,2,4,4,4,1,No,6826,2,9,3,4,6,8,5,3,19,Research Scientist,No,0,36-45,6K-10K,2-5 years
60,Sales,Female,Divorced,Travel_Frequently,Life Sciences,6,2,4,4,3,2,No,5684,1,8,10,8,6,5,4,4,12,Sales Executive,No,0,46-60,3K-6K,6-10 years
34,Research & Development,Male,Married,Travel_Rarely,Life Sciences,7,2,4,1,3,1,No,10422,2,9,0,2,1,2,1,3,25,Laboratory Technician,No,0,26-35,10K+,0-1 years
29,Research & Development,Female,Divorced,Travel_Frequently,Life Sciences,28,2,1,2,3,3,Yes,14829,4,14,21,4,3,5,5,4,20,Research Scientist,No,0,26-35,10K+,10+ years
40,Research & Development,Male,Married,Travel_Frequently,Medical,17,2,4,3,2,3,No,2060,6,0,4,1,0,9,5,3,21,Research Director,No,0,36-45,< 3K,2-5 years
40,Sales,Female,Single,Travel_Rarely,Life Sciences,13,1,2,1,4,3,No,5100,0,13,0,4,6,5,1,3,14,Sales Representative,No,0,36-45,3K-6K,0-1 years
31,Research & Development,Male,Single,Travel_Rarely,Medical,5,2,4,1,4,1,No,5078,3,4,5,8,0,4,0,3,21,Research Scientist,No,0,26-35,3K-6K,2-5 years
27,Sales,Male,Married,Travel_Rarely,Marketing,1,1,4,1,3,2,Yes,4106,1,8,0,4,5,1,5,3,20,Sales Representative,No,0,26-35,3K-6K,0-1 years
57,Sales,Male,Married,Travel_Rarely,Life Sciences,12,2,2,3,2,3,No,8920,2,0,0,3,6,14,3,3,12,Sales Executive,No,0,46-60,6K-10K,0-1 years
39,Sales,Male,Married,Travel_Rarely,Medical,9,2,4,4,2,3,No,5989,1,8,12,4,1,0,3,4,19,Sales Manager,No,0,36-45,3K-6K,10+ years
29,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,7,1,3,2,4,4,Yes,14994,6,13,9,1,0,0,2,3,12,Research Director,No,0,26-35,10K+,6-10 years
44,Sales,Female,Married,Non-Travel,Marketing,8,3,3,4,4,2,No,9524,2,15,9,0,2,5,2,3,21,Sales Manager,No,0,36-45,6K-10K,6-10 years
35,Research & Development,Female,Married,Travel_Rarely,Medical,3,2,4,4,3,2,Yes,11015,1,2,14,9,0,3,3,3,24,Laboratory Technician,No,0,26-35,10K+,10+ years
34,Research & Development,Male,Married,Travel_Frequently,Life Sciences,4,2,3,1,4,3,No,2689,0,14,9,11,3,8,3,3,23,Healthcare Representative,No,0,26-35,< 3K,6-10 years
41,Research & Development,Female,Married,Non-Travel,Medical,17,2,3,2,3,3,Yes,3338,2,20,0,0,0,8,3,3,18,Research Scientist,No,0,36-45,3K-6K,0-1 years
24,Research & Development,Male,Married,Travel_Rarely,Life Sciences,1,2,1,1,4,3,Yes,3493,3,7,10,6,0,0,2,3,24,Research Scientist,No,0,18-25,3K-6K,6-10 years
39,Research & Development,Male,Married,Travel_Rarely,Marketing,16,3,2,4,2,2,No,10766,6,11,0,7,4,1,1,3,25,Manufacturing Director,No,0,36-45,10K+,0-1 years
53,Research & Development,Female,Married,Travel_Rarely,Medical,22,1,1,4,2,1,Yes,3055,3,0,3,0,4,0,2,3,17,Healthcare Representative,No,0,46-60,3K-6K,2-5 years
40,Research & Development,Male,Married,Travel_Frequently,Life Sciences,12,1,2,3,3,3,Yes,3104,3,4,6,2,2,7,2,3,15,Research Scientist,No,0,36-45,3K-6K,6-10 years
33,Research & Development,Male,Married,Travel_Rarely,Medical,12,2,2,3,2,2,No,2806,2,13,5,2,0,6,3,3,13,Research Director,No,0,26-35,< 3K,2-5 years
31,Research & Development,Male,Divorced,Travel_Rarely,Technical Degree,4,1,3,2,3,3,Yes,20000,7,19,0,12,6,3,4,3,20,Manufacturing Director,No,0,26-35,10K+,0-1 years
32,Sales,Male,Single,Travel_Rarely,Marketing,4,1,3,4,3,2,Yes,4809,2,6,0,11,1,5,3,3,16,Sales Representative,No,0,26-35,3K-6K,0-1 years
34,Research & Development,Female,Married,Travel_Frequently,Medical,6,1,1,4,1,3,No,6959,1,32,6,0,9,0,5,3,19,Research Scientist,No,0,26-35,6K-10K,6-10 years
33,Research & Development,Male,Married,Travel_Frequently,Marketing,2,1,3,4,3,2,No,2777,1,14,2,0,2,1,2,3,25,Research Director,No,0,26-35,< 3K,2-5 years
44,Research & Development,Male,Single,Travel_Rarely,Medical,4,5,4,3,1,4,No,8813,3,1,13,7,3,0,0,3,12,Manufacturing Director,No,0,36-45,6K-10K,10+ years
20,Research & Development,Male,Married,Travel_Rarely,Marketing,9,1,2,1,4,1,No,1960,3,21,14,6,1,5,4,3,15,Manufacturing Director,No,0,18-25,< 3K,10+ years
44,Research & Development,Male,Married,Travel_Rarely,Technical Degree,6,1,3,1,2,2,No,3035,2,1,0,9,3,5,1,3,18,Healthcare Representative,No,0,36-45,3K-6K,0-1 years
33,Research & Development,Female,Married,Non-Travel,Life Sciences,10,4,1,1,3,4,No,3478,3,14,6,0,13,0,2,3,21,Research Director,No,0,26-35,3K-6K,6-10 years
39,Research & Development,Female,Divorced,Non-Travel,Life Sciences,17,5,3,3,3,2,No,5865,2,4,15,7,1,6,3,3,24,Research Scientist,No,0,36-45,3K-6K,10+ years
26,Research & Development,Female,Single,Travel_Frequently,Life Sciences,10,1,4,4,3,2,No,3362,3,0,5,1,6,8,1,3,24,Research Scientist,No,0,26-35,3K-6K,2-5 years
48,Research & Development,Female,Single,Travel_Rarely,Life Sciences,12,4,1,4,2,2,No,12023,3,19,4,6,3,0,3,3,17,Manufacturing Director,No,0,46-60,10K+,2-5 years
47,Research & Development,Male,Married,Travel_Rarely,Life Sciences,2,1,2,1,1,3,No,6858,2,9,11,4,6,3,1,3,19,Healthcare Representative,No,0,46-60,6K-10K,10+ years
45,Research & Development,Female,Married,Travel_Rarely,Life Sciences,17,3,4,2,3,3,No,3559,2,25,4,12,0,6,5,3,18,Research Director,No,0,36-45,3K-6K,2-5 years
22,Research & Development,Male,Married,Travel_Rarely,Medical,2,1,2,1,2,4,No,9001,2,3,14,6,8,4,4,3,12,Research Scientist,No,0,18-25,6K-10K,10+ years
43,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,5,2,4,4,2,3,Yes,4189,6,0,2,3,4,0,1,3,21,Laboratory Technician,No,0,36-45,3K-6K,2-5 years
40,Research & Development,Female,Married,Travel_Frequently,Life Sciences,3,1,3,4,3,3,No,3758,4,7,3,5,2,2,4,3,23,Healthcare Representative,No,0,36-45,3K-6K,2-5 years
22,Research & Development,Male,Single,Travel_Rarely,Medical,1,3,1,3,2,2,No,8511,1,34,11,4,5,2,6,4,22,Research Director,No,0,18-25,6K-10K,10+ years
36,Research & Development,Female,Married,Travel_Rarely,Life Sciences,9,1,4,3,2,4,No,1500,3,18,7,0,3,3,4,3,16,Laboratory Technician,No,0,36-45,< 3K,6-10 years
39,Research & Development,Female,Single,Non-Travel,Medical,12,2,3,3,2,4,No,7790,1,15,7,12,0,3,6,3,23,Research Director,No,0,36-45,6K-10K,6-10 years
41,Research & Development,Female,Married,Travel_Rarely,Marketing,23,3,1,2,3,4,Yes,3513,2,16,0,10,0,10,3,3,14,Research Director,No,0,36-45,3K-6K,0-1 years
38,Sales,Male,Single,Travel_Rarely,Other,10,1,4,1,3,1,Yes,3510,3,7,4,3,8,3,3,3,17,Sales Executive,No,0,36-45,3K-6K,2-5 years
39,Research & Development,Male,Married,Non-Travel,Medical,4,4,3,2,3,3,No,15266,3,33,11,7,2,0,1,4,14,Research Director,No,0,36-45,10K+,10+ years
49,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,5,1,4,2,3,3,No,3883,4,15,1,12,1,4,5,3,17,Manufacturing Director,No,0,46-60,3K-6K,0-1 years
47,Research & Development,Male,Married,Travel_Rarely,Life Sciences,1,1,2,3,3,4,No,8797,2,14,10,9,1,11,3,3,24,Research Director,No,0,46-60,6K-10K,6-10 years
18,Human Resources,Male,Single,Travel_Rarely,Other,6,1,1,2,3,2,No,6063,2,19,8,3,7,3,1,3,18,HR Manager,No,0,18-25,6K-10K,6-10 years
33,Research & Development,Female,Married,Travel_Frequently,Medical,8,1,4,4,2,4,Yes,6419,2,1,5,4,1,2,3,3,22,Laboratory Technician,No,0,26-35,6K-10K,2-5 years
35,Research & Development,Female,Married,Travel_Rarely,Marketing,12,1,3,3,3,3,No,4531,2,4,14,0,4,3,2,3,25,Healthcare Representative,No,0,26-35,3K-6K,10+ years
20,Human Resources,Female,Married,Travel_Rarely,Medical,15,2,2,3,2,4,Yes,4402,2,9,4,7,1,6,7,3,13,Human Resources,No,0,18-25,3K-6K,2-5 years
37,Research & Development,Male,Single,Travel_Rarely,Life Sciences,12,2,4,4,4,3,No,12050,4,19,4,9,0,3,3,3,24,Healthcare Representative,No,0,36-45,10K+,2-5 years
47,Human Resources,Male,Divorced,Travel_Rarely,Medical,3,2,3,2,3,4,No,8675,4,1,5,9,5,0,1,3,12,Human Resources,No,0,46-60,6K-10K,2-5 years
26,Research & Development,Male,Married,Travel_Frequently,Marketing,3,2,2,3,3,3,No,3950,3,10,6,7,6,1,3,3,20,Laboratory Technician,No,0,26-35,3K-6K,6-10 years
39,Research & Development,Male,Married,Travel_Rarely,Technical Degree,14,3,4,1,3,2,No,2925,3,9,11,5,0,4,5,4,17,Laboratory Technician,No,0,36-45,< 3K,10+ years
28,Research & Development,Male,Single,Travel_Rarely,Life Sciences,1,1,3,4,4,3,No,3770,2,0,0,0,2,6,2,3,15,Research Director,Yes,1,26-35,3K-6K,0-1 years
30,Research & Development,Male,Married,Travel_Rarely,Medical,29,2,3,3,3,4,No,8922,1,7,11,5,3,2,2,3,20,Laboratory Technician,No,0,26-35,6K-10K,10+ years
49,Sales,Male,Married,Travel_Rarely,Life Sciences,4,4,4,2,3,2,No,9944,1,15,6,1,4,3,4,3,24,Sales Executive,No,0,46-60,6K-10K,6-10 years
31,Research & Development,Male,Single,Travel_Rarely,Other,19,1,3,1,4,3,No,7056,2,0,9,6,8,4,1,3,12,Healthcare Representative,No,0,26-35,6K-10K,6-10 years
40,Human Resources,Male,Married,Travel_Rarely,Life Sciences,5,2,4,3,3,4,No,2137,3,22,20,1,2,1,1,4,13,HR Manager,No,0,36-45,< 3K,10+ years
19,Research & Development,Male,Married,Travel_Rarely,Marketing,13,4,4,3,3,4,Yes,7871,1,15,3,6,2,4,2,3,18,Healthcare Representative,No,0,18-25,6K-10K,2-5 years
53,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,3,2,2,3,2,3,Yes,10651,4,14,0,9,2,6,2,4,12,Research Director,No,0,46-60,10K+,0-1 years
41,Human Resources,Female,Divorced,Travel_Frequently,Medical,8,5,3,3,2,4,No,5721,2,11,7,6,0,0,4,3,15,HR Manager,No,0,36-45,3K-6K,6-10 years
34,Research & Development,Male,Single,Non-Travel,Medical,1,1,4,3,3,2,No,15449,0,2,8,5,0,5,2,3,17,Laboratory Technician,No,0,26-35,10K+,6-10 years
41,Sales,Female,Single,Travel_Rarely,Life Sciences,11,2,4,3,2,3,No,2515,3,6,11,8,3,0,4,3,17,Sales Manager,No,0,36-45,< 3K,10+ years
